"agentactsinlocation","county","city"
"agentactsinlocation","county","geopoliticallocation"
"agentactsinlocation","criminal","city"
"agentactsinlocation","criminal","geopoliticallocation"
"agentactsinlocation","geometricshape","geopoliticallocation"
"agentactsinlocation","geopoliticallocation","city"
"agentactsinlocation","geopoliticallocation","continent"
"agentactsinlocation","geopoliticallocation","country"
"agentactsinlocation","geopoliticallocation","geopoliticallocation"
"agentactsinlocation","geopoliticallocation","geopoliticalorganization"
"agentactsinlocation","geopoliticalorganization","building"
"agentactsinlocation","geopoliticalorganization","continent"
"agentactsinlocation","geopoliticalorganization","country"
"agentactsinlocation","geopoliticalorganization","geopoliticallocation"
"agentactsinlocation","geopoliticalorganization","geopoliticalorganization"
"agentactsinlocation","governmentorganization","city"
"agentactsinlocation","governmentorganization","stateorprovince"
"agentactsinlocation","highway","agent"
"agentactsinlocation","highway","building"
"agentactsinlocation","highway","city"
"agentactsinlocation","highway","continent"
"agentactsinlocation","highway","country"
"agentactsinlocation","highway","geopoliticallocation"
"agentactsinlocation","highway","geopoliticalorganization"
"agentactsinlocation","highway","hotel"
"agentactsinlocation","highway","planet"
"agentactsinlocation","highway","stateorprovince"
"agentactsinlocation","hospital","geopoliticallocation"
"agentactsinlocation","hospital","street"
"agentactsinlocation","location","continent"
"agentactsinlocation","magazine","geopoliticallocation"
"agentactsinlocation","male","geopoliticallocation"
"agentactsinlocation","male","publication"
"agentactsinlocation","mollusk","building"
"agentactsinlocation","mollusk","country"
"agentactsinlocation","musicartist","airport"
"agentactsinlocation","musicartist","beach"
"agentactsinlocation","musicartist","bridge"
"agentactsinlocation","musicartist","building"
"agentactsinlocation","musicartist","city"
"agentactsinlocation","musicartist","continent"
"agentactsinlocation","musicartist","country"
"agentactsinlocation","musicartist","county"
"agentactsinlocation","musicartist","geopoliticallocation"
"agentactsinlocation","musicartist","geopoliticalorganization"
"agentactsinlocation","musicartist","hotel"
"agentactsinlocation","musicartist","lake"
"agentactsinlocation","musicartist","mountain"
"agentactsinlocation","musicartist","park"
"agentactsinlocation","musicartist","retailstore"
"agentactsinlocation","musicartist","stateorprovince"
"agentactsinlocation","musicartist","street"
"agentactsinlocation","musicartist","trainstation"
"agentactsinlocation","musicartist","transportation"
"agentactsinlocation","musicartist","visualizablescene"
"agentactsinlocation","musicartist","website"
"agentactsinlocation","musician","city"
"agentactsinlocation","musician","geopoliticallocation"
"agentactsinlocation","newspaper","city"
"agentactsinlocation","newspaper","continent"
"agentactsinlocation","newspaper","geopoliticallocation"
"agentactsinlocation","newspaper","publication"
"agentactsinlocation","newspaper","stateorprovince"
"agentactsinlocation","nongovorganization","stateorprovince"
"agentactsinlocation","nonprofitorganization","geopoliticallocation"
"agentactsinlocation","organization","city"
"agentactsinlocation","organization","country"
"agentactsinlocation","organization","geopoliticallocation"
"agentactsinlocation","organization","stateorprovince"
"agentactsinlocation","person","city"
"agentactsinlocation","person","continent"
"agentactsinlocation","person","country"
"agentactsinlocation","person","geopoliticallocation"
"agentactsinlocation","person","river"
"agentactsinlocation","person","stateorprovince"
"agentactsinlocation","personafrica","attraction"
"agentactsinlocation","personasia","city"
"agentactsinlocation","personcanada","geopoliticallocation"
"agentactsinlocation","personus","geopoliticalorganization"
"agentactsinlocation","politicalparty","country"
"agentactsinlocation","politician","country"
"agentactsinlocation","politicianus","geopoliticalorganization"
"agentactsinlocation","politicsblog","city"
"agentactsinlocation","politicsblog","stateorprovince"
"agentactsinlocation","professionalorganization","city"
"agentactsinlocation","professionalorganization","farm"
"agentactsinlocation","professionalorganization","geopoliticallocation"
"agentactsinlocation","professionalorganization","stateorprovince"
"agentactsinlocation","professor","city"
"agentactsinlocation","publication","city"
"agentactsinlocation","publication","company"
"agentactsinlocation","publication","geopoliticallocation"
"agentactsinlocation","publication","location"
"agentactsinlocation","publication","publication"
"agentactsinlocation","publication","stateorprovince"
"agentactsinlocation","radiostation","city"
"agentactsinlocation","radiostation","visualizablescene"
"agentactsinlocation","recordlabel","city"
"agentactsinlocation","river","agent"
"agentactsinlocation","river","attraction"
"agentactsinlocation","river","beach"
"agentactsinlocation","river","city"
"agentactsinlocation","river","county"
"agentactsinlocation","river","geopoliticallocation"
"agentactsinlocation","river","geopoliticalorganization"
"agentactsinlocation","river","hotel"
"agentactsinlocation","river","island"
"agentactsinlocation","river","lake"
"agentactsinlocation","river","location"
"agentactsinlocation","river","magazine"
"agentactsinlocation","river","park"
"agentactsinlocation","river","river"
"agentactsinlocation","river","shoppingmall"
"agentactsinlocation","river","skiarea"
"agentactsinlocation","river","stadiumoreventvenue"
"agentactsinlocation","river","stateorprovince"
"agentactsinlocation","river","trainstation"
"agentactsinlocation","river","visualizablescene"
"agentactsinlocation","river","visualizablething"
"agentactsinlocation","river","website"
"agentactsinlocation","room","country"
"agentactsinlocation","sportsleague","city"
"agentactsinlocation","sportsleague","country"
"agentactsinlocation","sportsleague","geopoliticallocation"
"agentactsinlocation","sportsleague","island"
"agentactsinlocation","sportsleague","stadiumoreventvenue"
"agentactsinlocation","sportsleague","trail"
"agentactsinlocation","sportsleague","transportation"
"agentactsinlocation","sportsteam","city"
"agentactsinlocation","sportsteam","continent"
"agentactsinlocation","sportsteam","geopoliticallocation"
"agentactsinlocation","sportsteam","geopoliticalorganization"
"agentactsinlocation","sportsteam","stadiumoreventvenue"
"agentactsinlocation","sportsteam","stateorprovince"
"agentactsinlocation","stateorprovince","biotechcompany"
"agentactsinlocation","stateorprovince","city"
"agentactsinlocation","stateorprovince","company"
"agentactsinlocation","stateorprovince","geopoliticallocation"
